account_id,account_number,customer_id,branch_id,account_type,account_status,opened_date,current_balance
9190,AC00009190,45,4,Savings,Inactive,2023-08-15,250704.28
9191,AC00009191,7,2,CURRENT,Inactive,2023-09-02,316014.74
9192,AC00009192,92,4,Savings,active,2024-05-29,69635.65
9193,AC00009193,15,3,CURRENT,Inactive,2024-09-13,310274.79
9194,AC00009194,39,1,Savings,active,2023-01-27,76073.67
9195,AC00009195,78,3,Current,Dormant,2025-11-27,340778.35
9196,AC00009196,25,2,Savings,Closed,2023-02-10,387599.59
9197,AC00009197,62,1,CURRENT,Dormant,2025-03-14,366154.75
9198,AC00009198,54,3,Fixed Deposit,active,2025-09-30,335775.77
9199,AC00009199,23,3,saving,Dormant,2023-04-29,479944.69
9200,AC00009200,70,3,saving,Dormant,2022-08-30,339114.1
9201,AC00009201,3,1,Current,Active,2023-06-09,39543.84
9202,AC00009202,63,4,Savings,Inactive,2025-12-25,231289.9
9203,AC00009203,39,4,saving,Closed,2026-03-27,11841.26
9204,AC00009204,6,1,Current,Dormant,2023-07-14,29290.68
9205,AC00009205,44,1,Fixed Deposit,active,2025-10-29,404774.6
9206,AC00009206,97,3,CURRENT,Dormant,2023-11-15,337967.99
9207,AC00009207,71,3,Current,Dormant,2024-05-17,102093.8
9208,AC00009208,76,3,CURRENT,Dormant,2022-07-05,273433.34
9209,AC00009209,86,3,CURRENT,Inactive,2026-04-23,455960.03
9210,AC00009210,42,2,Current,Inactive,2024-05-29,357856.95
9211,AC00009211,46,2,Fixed Deposit,Dormant,2022-09-19,439129.87
9212,AC00009212,68,2,CURRENT,Closed,2023-03-26,194516.86
9213,AC00009213,36,1,Savings,Active,2026-03-05,420538.02
9214,AC00009214,42,4,CURRENT,Closed,2023-04-15,322054.59
9215,AC00009215,29,3,CURRENT,active,2023-12-06,45797.13
9216,AC00009216,77,1,CURRENT,active,2023-12-22,41869.03
9217,AC00009217,99,2,CURRENT,Inactive,2025-08-05,35051.07
9218,AC00009218,95,3,CURRENT,Closed,2025-06-14,112759.9
9219,AC00009219,51,4,Current,Closed,2024-09-25,56277.09
9220,AC00009220,47,2,saving,active,2024-08-29,402332.69
9221,AC00009221,23,3,saving,active,2026-01-22,332000.72
9222,AC00009222,99,3,Current,Closed,2025-10-25,416328.08
9223,AC00009223,88,3,Savings,Closed,2022-11-01,484506.8
9224,AC00009224,28,1,saving,Closed,2024-01-20,438628.36
9225,AC00009225,61,1,Savings,Inactive,2022-12-26,55576.95
9226,AC00009226,72,2,Fixed Deposit,Dormant,2023-09-16,406079.94
9227,AC00009227,89,3,Current,Active,2023-04-23,232217.39
9228,AC00009228,70,1,Savings,Dormant,2024-11-01,325914.21
9229,AC00009229,18,4,Fixed Deposit,Dormant,2025-01-31,215900.26
9230,AC00009230,82,1,Current,Dormant,2026-04-01,59357.43
9231,AC00009231,36,4,Fixed Deposit,Dormant,2025-10-14,158110.86
9232,AC00009232,51,3,Savings,active,2023-07-14,480674.35
9233,AC00009233,81,4,Fixed Deposit,active,2025-12-04,451520.98
9234,AC00009234,2,3,Fixed Deposit,active,2023-09-28,148611.72
9235,AC00009235,70,2,CURRENT,Inactive,2023-02-18,410054.96
9236,AC00009236,51,1,Current,Active,2025-10-19,223634.53
9237,AC00009237,29,3,CURRENT,Inactive,2024-04-09,269163.59
9238,AC00009238,70,2,Fixed Deposit,Active,2022-12-24,309202.18
9239,AC00009239,13,1,CURRENT,Dormant,2025-09-21,401462.3
9240,AC00009240,3,3,Savings,active,2024-01-10,103973.43
9241,AC00009241,98,4,Fixed Deposit,active,2025-09-02,408246.22
9242,AC00009242,7,4,Savings,Dormant,2024-04-24,237135.46
9243,AC00009243,37,2,saving,active,2023-08-12,276105.02
9244,AC00009244,78,1,Current,Inactive,2025-12-29,264414.76
9245,AC00009245,100,3,saving,Active,2025-09-11,142541.6
9246,AC00009246,56,3,CURRENT,Dormant,2024-03-05,399459.5
9247,AC00009247,5,2,saving,Dormant,2022-11-05,79724.31
9248,AC00009248,38,3,Savings,Inactive,2026-05-03,358637.29
9249,AC00009249,78,2,Current,Active,2025-01-31,119992.77
9250,AC00009250,94,4,Current,Active,2025-05-07,259907.6
9251,AC00009251,30,2,Savings,active,2026-02-18,428968.91
9252,AC00009252,68,3,saving,Active,2024-04-26,457333.56
9253,AC00009253,82,4,Current,active,2025-11-03,332970.09
9254,AC00009254,98,1,Fixed Deposit,Closed,2023-04-09,353591.27
9255,AC00009255,17,3,saving,Inactive,2025-07-07,272646.73
9256,AC00009256,50,1,saving,Inactive,2023-02-26,488263.89
9257,AC00009257,13,1,Current,Active,2023-04-30,447953.33
9258,AC00009258,79,1,saving,Dormant,2025-06-05,440245.89
9259,AC00009259,29,3,saving,Dormant,2025-02-08,295700.03
9260,AC00009260,37,2,Current,Closed,2023-06-11,122403.18
9261,AC00009261,19,2,Fixed Deposit,Closed,2025-04-27,148792.59
9262,AC00009262,62,2,Savings,active,2026-04-12,440783.19
9263,AC00009263,95,4,saving,Inactive,2023-11-26,374090.21
9264,AC00009264,72,1,Current,Active,2023-12-10,492931.18
9265,AC00009265,36,1,CURRENT,Active,2025-12-18,381177.48
9266,AC00009266,24,2,saving,Active,2024-11-10,233597.9
9267,AC00009267,56,1,saving,Dormant,2025-12-22,233151.46
9268,AC00009268,54,3,Current,Inactive,2026-01-20,229408.95
9269,AC00009269,64,1,Fixed Deposit,active,2025-03-09,310329.59
9270,AC00009270,8,1,Current,Inactive,2024-11-08,286962.48
9271,AC00009271,43,2,CURRENT,Closed,2024-06-28,445293.45
9272,AC00009272,46,2,Savings,Dormant,2023-09-22,341585.3
9273,AC00009273,44,3,saving,Dormant,2023-01-06,447400.25
9274,AC00009274,67,4,CURRENT,Dormant,2024-03-13,72716.11
9275,AC00009275,63,2,Savings,active,2025-03-31,379231.56
9276,AC00009276,40,1,Current,Closed,2023-01-29,353711.87
9277,AC00009277,7,2,Fixed Deposit,Active,2024-09-05,355352.27
9278,AC00009278,16,3,Fixed Deposit,Active,2024-12-09,40014.33
9279,AC00009279,26,1,CURRENT,Inactive,2025-09-26,382641.97
9280,AC00009280,78,3,Savings,Closed,2022-11-25,286077.81
9281,AC00009281,30,2,Fixed Deposit,Dormant,2023-12-20,277822.12
9282,AC00009282,23,4,saving,Dormant,2022-06-13,481853.38
9283,AC00009283,68,4,Fixed Deposit,Closed,2024-09-24,403450.26
9284,AC00009284,30,4,saving,Active,2026-04-10,116558.01
9285,AC00009285,82,2,saving,Inactive,2023-05-01,304023.4
9286,AC00009286,26,3,CURRENT,active,2023-10-15,138088.21
9287,AC00009287,14,4,CURRENT,Active,2022-07-22,34546.44
9288,AC00009288,91,3,Savings,Inactive,2025-07-25,473354.08
9289,AC00009289,32,2,saving,Dormant,2022-11-29,407811.62
9290,AC00009290,61,3,CURRENT,Inactive,2024-09-06,471574.56
9291,AC00009291,98,4,Savings,active,2023-04-11,277042.97
9292,AC00009292,20,4,Savings,Active,2023-11-27,279553.41
9293,AC00009293,36,3,Savings,Active,2025-01-24,233498.66
9294,AC00009294,37,1,saving,Closed,2025-10-24,329008.12
9295,AC00009295,37,2,CURRENT,Closed,2023-05-16,69828.76
9296,AC00009296,29,1,saving,Active,2026-02-02,402354.17
9297,AC00009297,35,2,saving,Closed,2022-07-23,282233.36
9298,AC00009298,59,3,Current,Inactive,2023-02-27,366535.28
9299,AC00009299,69,2,Savings,Dormant,2025-01-28,409290.33
9300,AC00009300,69,2,Current,Active,2025-01-09,90371.51
9301,AC00009301,5,3,Current,Inactive,2025-03-01,87881.13
9302,AC00009302,67,4,Fixed Deposit,Dormant,2025-11-13,175203.32
9303,AC00009303,69,3,saving,active,2022-12-20,350673.2
9304,AC00009304,48,1,Fixed Deposit,Closed,2025-03-09,413396.23
9305,AC00009305,64,2,Fixed Deposit,Active,2023-10-11,212689.69
9306,AC00009306,72,4,CURRENT,Active,2024-12-24,324590.07
9307,AC00009307,52,3,Current,Closed,2023-06-16,139011.7
9308,AC00009308,6,3,saving,active,2024-10-12,412499.28
9309,AC00009309,74,4,Current,Dormant,2026-04-07,161730.93
9310,AC00009310,81,1,Savings,Closed,2025-07-30,251888.87
9311,AC00009311,52,3,Current,Closed,2022-08-27,106256.99
9312,AC00009312,94,4,Current,Dormant,2024-12-09,457376.58
9313,AC00009313,2,1,Savings,active,2025-09-24,45724.27
9314,AC00009314,81,1,Fixed Deposit,Active,2024-12-03,290359.0
9315,AC00009315,61,2,Savings,Closed,2023-12-23,374735.96
9316,AC00009316,38,4,CURRENT,Closed,2022-11-05,139525.52
9317,AC00009317,49,4,Fixed Deposit,active,2024-04-30,277633.94
9318,AC00009318,34,4,CURRENT,Active,2026-05-07,380873.67
9319,AC00009319,31,3,saving,Closed,2022-06-12,76401.64
9320,AC00009320,92,4,Current,Inactive,2023-07-20,330510.66
9321,AC00009321,1,2,Savings,Closed,2025-03-12,215255.35
9322,AC00009322,91,4,Fixed Deposit,active,2024-09-12,484583.19
9323,AC00009323,52,3,Fixed Deposit,Inactive,2023-10-31,499222.6
9324,AC00009324,9,4,Fixed Deposit,Dormant,2022-08-09,306334.75
9325,AC00009325,43,3,Fixed Deposit,Inactive,2023-12-07,10881.09
9326,AC00009326,11,3,Savings,Dormant,2022-08-26,288924.42
9327,AC00009327,67,1,Fixed Deposit,Active,2026-05-20,335239.35
9328,AC00009328,46,1,saving,Dormant,2023-09-04,410620.37
9329,AC00009329,78,1,Fixed Deposit,Closed,2022-11-04,247173.55
9330,AC00009330,19,1,Fixed Deposit,Closed,2023-08-28,234571.3
9331,AC00009331,24,2,Savings,Active,2024-03-13,115467.68
9332,AC00009332,38,3,Savings,Dormant,2025-04-21,373008.9
9333,AC00009333,60,2,saving,active,2023-11-20,449723.64
9334,AC00009334,52,3,CURRENT,active,2025-05-26,331023.56
9335,AC00009335,14,4,saving,active,2025-01-04,1242.23
9336,AC00009336,26,3,Savings,Active,2023-12-24,217876.34
9337,AC00009337,72,2,Savings,Dormant,2023-02-14,138879.94
9338,AC00009338,35,1,saving,Active,2023-09-29,74766.12
9339,AC00009339,30,2,saving,Dormant,2026-04-26,336488.76
9340,AC00009340,43,1,CURRENT,active,2025-11-25,403852.04
9341,AC00009341,88,3,Fixed Deposit,active,2025-08-06,382037.75
9342,AC00009342,68,3,CURRENT,Closed,2026-01-03,223526.93
9343,AC00009343,98,4,Savings,Closed,2022-07-29,413434.27
9344,AC00009344,81,3,Savings,Inactive,2025-07-05,432096.93
9345,AC00009345,67,3,saving,Closed,2023-10-29,413096.08
9346,AC00009346,5,1,Current,Closed,2026-03-17,245346.97
9347,AC00009347,38,3,saving,Active,2025-08-03,320846.97
9348,AC00009348,29,2,CURRENT,Closed,2024-10-11,302687.27
9349,AC00009349,90,2,CURRENT,Active,2024-07-10,272978.95
9350,AC00009350,45,1,saving,active,2026-02-11,197015.32
9351,AC00009351,14,2,saving,Closed,2025-07-02,375967.87
9352,AC00009352,85,2,Current,Closed,2024-02-22,491931.32
9353,AC00009353,7,3,Savings,Dormant,2024-01-27,424112.56
9354,AC00009354,78,3,saving,Closed,2024-02-27,50317.47
9355,AC00009355,68,1,CURRENT,Active,2023-02-23,195734.28
9356,AC00009356,39,1,Fixed Deposit,Active,2024-09-27,304016.9
9357,AC00009357,7,4,saving,Dormant,2022-06-13,448840.24
9358,AC00009358,96,2,Current,Inactive,2026-02-08,54437.25
9359,AC00009359,46,4,Savings,Dormant,2022-12-30,231727.68
9360,AC00009360,56,2,Current,Dormant,2023-11-22,208906.07
9361,AC00009361,89,2,Savings,Closed,2026-01-12,406226.7
9362,AC00009362,87,2,Current,Inactive,2025-11-16,424472.89
9363,AC00009363,20,3,saving,Dormant,2022-08-28,301421.12
9364,AC00009364,23,1,saving,Inactive,2023-11-26,155031.88
9365,AC00009365,75,4,CURRENT,Closed,2023-11-22,122380.02
9366,AC00009366,81,4,saving,Dormant,2024-01-31,173919.28
9367,AC00009367,40,4,saving,Inactive,2025-12-04,367400.07
9368,AC00009368,50,3,Savings,active,2025-02-11,336960.24
9369,AC00009369,3,1,Savings,Inactive,2024-12-22,194267.61
9370,AC00009370,68,2,Savings,Active,2023-07-25,310845.06
9371,AC00009371,67,2,Savings,Active,2023-04-25,292609.04
9372,AC00009372,46,3,CURRENT,Closed,2024-10-01,267760.45
9373,AC00009373,13,4,saving,Active,2023-10-25,47711.99
9374,AC00009374,92,4,Current,Closed,2022-09-28,109387.97
9375,AC00009375,5,3,CURRENT,Dormant,2024-05-30,108221.13
9376,AC00009376,37,2,Fixed Deposit,Active,2023-01-01,4252.29
9377,AC00009377,78,3,Current,Active,2025-11-24,347761.64
9378,AC00009378,97,1,CURRENT,Dormant,2024-01-19,345134.32
9379,AC00009379,81,4,Current,active,2024-04-16,113399.21
9380,AC00009380,4,3,Fixed Deposit,active,2026-05-02,143064.57
9381,AC00009381,2,4,Current,Dormant,2024-02-25,104108.43
9382,AC00009382,27,1,saving,Closed,2025-04-02,234504.74
9383,AC00009383,17,1,Current,Closed,2026-01-30,85705.79
9384,AC00009384,11,2,Savings,Active,2025-03-01,19924.32
9385,AC00009385,97,4,Savings,Closed,2025-08-27,89642.97
9386,AC00009386,53,3,CURRENT,Closed,2025-11-25,388444.96
9387,AC00009387,43,1,CURRENT,Closed,2023-04-16,7947.15
9388,AC00009388,28,3,Current,Active,2023-08-23,207636.09
9389,AC00009389,74,4,CURRENT,Closed,2025-07-04,137379.86
9390,AC00009390,45,3,Savings,Closed,2025-01-14,377431.53
9391,AC00009391,100,1,Savings,Closed,2023-10-21,263068.01
9392,AC00009392,48,1,Current,Inactive,2024-11-05,449196.09
9393,AC00009393,88,4,Current,Inactive,2024-07-26,244546.64
9394,AC00009394,93,2,saving,active,2025-10-27,147015.06
9395,AC00009395,100,2,CURRENT,Active,2025-04-25,187400.27
9396,AC00009396,24,4,CURRENT,Inactive,2025-08-14,306454.76
9397,AC00009397,75,4,CURRENT,Inactive,2026-04-27,462263.74
9398,AC00009398,74,2,Savings,active,2022-11-25,320769.29
9399,AC00009399,6,2,CURRENT,active,2025-01-17,427325.73
9400,AC00009400,56,2,CURRENT,Inactive,2022-06-23,266757.52
9401,AC00009401,74,4,CURRENT,Closed,2022-07-03,133182.97
9402,AC00009402,21,4,saving,active,2024-01-08,328379.9
9403,AC00009403,96,2,Current,Closed,2025-09-12,420616.47
9404,AC00009404,7,1,CURRENT,active,2023-08-14,309722.18
9405,AC00009405,56,2,Current,active,2025-12-22,146548.66
9406,AC00009406,58,1,Fixed Deposit,Dormant,2025-05-26,39914.76
9407,AC00009407,22,3,saving,Active,2026-04-08,10851.55
9408,AC00009408,15,2,Fixed Deposit,Closed,2025-10-13,337940.04
9409,AC00009409,74,4,saving,Active,2025-02-08,256835.23
9410,AC00009410,95,3,Fixed Deposit,Inactive,2024-08-10,29125.91
9411,AC00009411,41,2,Fixed Deposit,Closed,2024-08-17,464114.01
9412,AC00009412,76,3,Fixed Deposit,Dormant,2022-10-16,494085.43
9413,AC00009413,95,3,Current,Active,2025-04-14,129037.52
9414,AC00009414,85,2,Fixed Deposit,Closed,2022-08-08,494071.13
9415,AC00009415,76,3,CURRENT,Inactive,2025-03-12,88266.69
9416,AC00009416,40,1,saving,Active,2023-07-30,496925.44
9417,AC00009417,42,4,Current,Dormant,2023-06-26,324103.73
9418,AC00009418,31,4,CURRENT,Active,2024-12-22,334989.84
9419,AC00009419,25,2,Savings,Active,2023-09-04,242022.66
9420,AC00009420,84,4,CURRENT,Inactive,2025-02-27,220277.42
9421,AC00009421,71,3,Savings,Active,2023-04-20,438881.12
9422,AC00009422,48,2,Fixed Deposit,Inactive,2023-04-23,314712.48
9423,AC00009423,100,2,Fixed Deposit,Inactive,2024-07-10,353028.16
9424,AC00009424,36,3,Current,Dormant,2022-09-15,168029.89
9425,AC00009425,89,4,CURRENT,Active,2024-01-17,173323.33
9426,AC00009426,28,3,Current,Inactive,2025-02-15,235390.96
9427,AC00009427,32,1,Fixed Deposit,active,2023-12-25,414864.84
9428,AC00009428,11,4,Fixed Deposit,active,2023-06-28,82332.82
9429,AC00009429,13,3,saving,Closed,2025-02-24,70879.52
9430,AC00009430,69,1,Savings,Closed,2025-08-07,95922.29
9431,AC00009431,26,4,Current,active,2023-12-13,120816.05
9432,AC00009432,79,3,Savings,Dormant,2026-02-07,384973.23
9433,AC00009433,70,2,saving,Closed,2026-05-01,447389.34
9434,AC00009434,94,2,CURRENT,Dormant,2023-06-12,115456.39
9435,AC00009435,92,3,Current,Active,2024-06-12,78476.12
9436,AC00009436,52,2,Savings,Closed,2024-09-17,499028.72
9437,AC00009437,77,2,CURRENT,Active,2025-05-12,258109.13
9438,AC00009438,55,3,Fixed Deposit,Inactive,2025-01-15,130672.8
9439,AC00009439,30,2,Current,active,2025-01-15,331539.54
9440,AC00009440,35,2,saving,Closed,2025-01-09,66953.59
9441,AC00009441,66,1,Fixed Deposit,Active,2024-11-25,269005.38
9442,AC00009442,29,4,Savings,Closed,2024-06-13,323943.82
9443,AC00009443,91,4,Fixed Deposit,Inactive,2023-07-01,26424.39
9444,AC00009444,63,4,CURRENT,Inactive,2024-09-02,413888.91
9445,AC00009445,79,2,CURRENT,active,2023-10-24,327649.28
9446,AC00009446,51,1,Fixed Deposit,Closed,2022-07-20,179097.16
9447,AC00009447,16,1,saving,Dormant,2025-12-03,29443.67
9448,AC00009448,100,1,Savings,active,2025-01-17,468141.24
9449,AC00009449,15,2,Current,Inactive,2024-05-06,272653.29
9450,AC00009450,79,4,Current,Dormant,2024-12-21,185801.6
9451,AC00009451,69,2,CURRENT,Active,2024-09-04,227020.28
9452,AC00009452,43,3,Fixed Deposit,Dormant,2026-05-05,493392.77
9453,AC00009453,100,3,saving,Dormant,2023-06-22,242134.01
9454,AC00009454,19,4,CURRENT,active,2023-07-23,23083.31
9455,AC00009455,70,1,saving,Active,2023-07-02,121300.61
9456,AC00009456,60,4,saving,Closed,2024-08-18,24298.12
9457,AC00009457,85,1,Savings,Closed,2024-03-19,139301.73
9458,AC00009458,76,1,Fixed Deposit,Active,2023-07-03,211718.35
9459,AC00009459,11,1,Current,active,2025-12-17,167257.65
9460,AC00009460,36,1,Savings,Dormant,2023-10-01,196342.08
9461,AC00009461,54,2,Current,active,2025-03-16,312566.98
9462,AC00009462,34,3,Fixed Deposit,Inactive,2024-02-12,377074.05
9463,AC00009463,93,1,saving,active,2023-12-13,422013.42
9464,AC00009464,12,4,Savings,Closed,2024-09-21,129878.46
9465,AC00009465,34,3,saving,Inactive,2025-12-18,137497.4
9466,AC00009466,73,1,saving,Active,2024-08-21,329511.56
9467,AC00009467,57,3,CURRENT,active,2025-06-11,434382.98
9468,AC00009468,18,4,Savings,Closed,2026-03-30,75655.02
9469,AC00009469,36,4,Fixed Deposit,Dormant,2026-03-21,44477.03
9470,AC00009470,55,3,Savings,Dormant,2025-01-04,351453.85
9471,AC00009471,84,2,CURRENT,Closed,2023-09-18,178887.38
9472,AC00009472,76,3,CURRENT,Inactive,2026-01-24,144274.09
9473,AC00009473,24,3,Fixed Deposit,active,2023-01-16,111643.6
9474,AC00009474,34,2,Current,active,2023-11-28,845.05
9475,AC00009475,89,2,saving,Inactive,2026-05-03,228177.07
9476,AC00009476,26,4,CURRENT,Active,2023-07-19,444150.79
9477,AC00009477,77,2,CURRENT,Active,2023-10-18,233786.36
9478,AC00009478,61,1,Savings,Active,2025-11-12,196065.0
9479,AC00009479,20,4,Fixed Deposit,active,2024-10-05,13358.8
9480,AC00009480,91,3,saving,Inactive,2025-03-14,150214.06
9481,AC00009481,47,2,saving,Active,2024-06-21,459751.83
9482,AC00009482,27,3,CURRENT,Inactive,2023-03-06,376868.58
9483,AC00009483,44,3,CURRENT,Inactive,2023-09-15,199122.29
9484,AC00009484,1,1,Fixed Deposit,Active,2026-03-25,46083.98
9485,AC00009485,99,3,saving,active,2025-10-01,457366.89
9486,AC00009486,17,2,Fixed Deposit,Inactive,2022-11-14,249495.73
9487,AC00009487,74,2,Savings,Inactive,2026-04-19,7470.42
9488,AC00009488,55,2,Fixed Deposit,Inactive,2026-03-28,262835.43
9489,AC00009489,83,4,CURRENT,Active,2026-04-28,456926.06
9490,AC00009490,53,2,Savings,Dormant,2025-07-23,413064.0
9491,AC00009491,27,1,saving,Active,2026-01-13,57487.86
9492,AC00009492,95,1,saving,Dormant,2025-05-27,333782.73
9493,AC00009493,73,3,Current,Closed,2026-05-13,240614.2
9494,AC00009494,64,4,CURRENT,active,2023-07-30,15022.99
9495,AC00009495,84,1,Savings,active,2022-12-25,331691.74
9496,AC00009496,81,3,Current,active,2026-03-12,117679.42
9497,AC00009497,31,3,Savings,Inactive,2024-05-15,182413.17
9498,AC00009498,27,1,Savings,Inactive,2025-11-20,278923.56
9499,AC00009499,12,1,Savings,Inactive,2024-12-10,83221.03
9500,AC00009500,89,2,Savings,Closed,2026-01-27,238082.33
9501,AC00009501,55,1,CURRENT,Inactive,2026-02-15,352679.07
9502,AC00009502,30,4,CURRENT,Dormant,2023-12-21,48191.02
9503,AC00009503,78,2,CURRENT,Dormant,2025-07-08,351378.17
9504,AC00009504,52,1,saving,Closed,2024-02-17,144151.41
9505,AC00009505,83,2,saving,Active,2024-09-07,185992.85
9506,AC00009506,86,4,Fixed Deposit,Inactive,2025-06-09,479975.27
9507,AC00009507,31,3,Fixed Deposit,Closed,2024-10-01,490805.8
9508,AC00009508,20,3,CURRENT,Dormant,2025-06-07,90426.14
9509,AC00009509,90,1,Current,Closed,2022-10-08,180660.65
9510,AC00009510,97,3,CURRENT,Active,2025-10-16,303476.08
9511,AC00009511,59,1,Fixed Deposit,active,2022-06-09,208371.33
9512,AC00009512,76,4,Fixed Deposit,active,2024-06-30,19006.73
9513,AC00009513,52,4,Savings,Inactive,2023-03-03,181957.62
9514,AC00009514,85,3,Current,Closed,2024-08-18,266958.03
9515,AC00009515,23,1,CURRENT,active,2024-02-08,278279.09
9516,AC00009516,49,1,Savings,Inactive,2025-11-01,363583.0
9517,AC00009517,66,3,Savings,Active,2023-12-15,245291.39
9518,AC00009518,57,1,Current,Inactive,2024-11-14,304426.3
9519,AC00009519,54,3,Current,active,2024-09-09,480078.34
9520,AC00009520,50,2,Fixed Deposit,Dormant,2026-01-29,462922.48
9521,AC00009521,59,3,Savings,Dormant,2023-09-14,46802.7
9522,AC00009522,68,2,Fixed Deposit,Dormant,2022-06-29,212278.18
9523,AC00009523,43,4,Savings,active,2024-03-18,425566.14
9524,AC00009524,91,4,Savings,Inactive,2023-05-17,245141.21
9525,AC00009525,76,1,saving,Inactive,2024-03-30,46789.92
9526,AC00009526,6,4,Fixed Deposit,Closed,2025-06-21,310932.67
9527,AC00009527,11,2,Current,active,2026-05-08,323741.16
9528,AC00009528,80,4,CURRENT,Active,2023-03-08,210688.08
9529,AC00009529,77,2,Current,Active,2023-11-26,113194.8
9530,AC00009530,82,3,Fixed Deposit,Inactive,2025-04-30,140231.41
9531,AC00009531,41,2,Current,Closed,2026-03-31,61746.5
9532,AC00009532,63,4,CURRENT,Dormant,2026-02-25,106344.06
9533,AC00009533,91,3,saving,Dormant,2026-03-15,493669.7
9534,AC00009534,17,2,saving,Inactive,2025-01-01,478253.59
9535,AC00009535,90,2,Savings,Closed,2025-03-02,42937.11
9536,AC00009536,99,4,Savings,Closed,2022-06-15,149450.64
9537,AC00009537,3,4,Savings,Closed,2025-07-09,127993.98
9538,AC00009538,22,1,Current,Active,2025-11-30,111952.28
9539,AC00009539,55,3,Savings,Inactive,2026-02-21,395290.48
9540,AC00009540,70,3,Fixed Deposit,Dormant,2024-06-20,276510.22
9541,AC00009541,56,4,saving,Closed,2024-10-18,293986.87
9542,AC00009542,26,1,saving,Dormant,2025-09-11,484898.96
9543,AC00009543,12,2,Current,Dormant,2023-11-16,332730.89
9544,AC00009544,34,4,Current,Active,2024-07-03,44809.55
9545,AC00009545,59,4,Current,Closed,2025-01-27,496295.72
9546,AC00009546,50,4,Current,Active,2024-06-10,402565.08
9547,AC00009547,56,4,Current,Inactive,2026-01-08,459783.53
9548,AC00009548,39,2,CURRENT,Dormant,2026-04-21,252579.65
9549,AC00009549,70,3,saving,Active,2025-07-16,149931.17
